Index,Timestamp,UnixTimestamp,Elasped,Velocity,Travelled,Level1,Level2,Level3,Level4,Level5,Level6,Encoder1,Encoder2,Encoder3,Ang1,Ang2,Ang3
703,2025-09-23T09:50:00.8292823+09:00,1758588600,257.454,0.868,78.31086,1.500,3.000,-1.388,2.850,-0.338,-3.300,206677.000,208776.000,-2.400,-0.068,-0.739,-1.460
704,2025-09-23T09:50:01.1724887+09:00,1758588601,257.798,1.651,78.42358,1.650,3.150,-1.613,2.738,-0.412,-3.037,206979.000,209072.000,-2.300,-0.068,-0.739,-1.460
705,2025-09-23T09:50:01.5000480+09:00,1758588601,258.125,1.402,78.532906,1.350,3.000,-1.763,2.700,-0.562,-2.775,207264.000,209367.000,-2.200,-0.068,-0.739,-1.460
706,2025-09-23T09:50:01.8460927+09:00,1758588601,258.471,0.744,78.65166,1.350,3.188,-1.838,2.550,-0.262,-2.925,207578.000,209683.000,-2.300,-0.007,-0.862,-1.364
707,2025-09-23T09:50:02.1557784+09:00,1758588602,258.781,1.439,78.76023,1.800,2.812,-1.763,2.700,0.300,-3.225,207864.000,209973.000,-2.300,-0.007,-0.862,-1.364
708,2025-09-23T09:50:02.4849964+09:00,1758588602,259.110,1.291,78.868805,1.650,2.550,-1.838,2.475,0.037,-3.562,208140.000,210273.000,-2.200,-0.007,-0.862,-1.364
709,2025-09-23T09:50:02.7817527+09:00,1758588602,259.407,0.918,78.97247,1.800,2.587,-2.213,2.775,-0.188,-3.975,208414.000,210548.000,-2.000,0.049,-0.873,-1.381
710,2025-09-23T09:50:03.1129923+09:00,1758588603,259.738,0.732,79.08821,1.050,2.362,-2.625,2.587,0.525,-4.012,208710.000,210866.000,-2.000,0.049,-0.873,-1.381
711,2025-09-23T09:50:03.4538230+09:00,1758588603,260.079,0.745,79.20696,2.438,2.137,-2.925,2.587,0.375,-3.975,209023.000,211184.000,-2.000,0.049,-0.873,-1.381
712,2025-09-23T09:50:03.7977169+09:00,1758588603,260.423,1.576,79.323456,1.987,2.175,-3.338,2.775,0.412,-3.637,209326.000,211498.000,-1.900,0.100,-0.790,-1.477
713,2025-09-23T09:50:04.1437648+09:00,1758588604,260.769,0.881,79.44032,1.425,1.987,-3.263,2.962,0.900,-4.425,209638.000,211806.000,-2.000,0.100,-0.790,-1.477
714,2025-09-23T09:50:04.4999759+09:00,1758588604,261.125,1.563,79.55983,1.388,1.500,-3.863,2.738,1.013,-5.137,209948.000,212130.000,-2.000,0.100,-0.790,-1.477
715,2025-09-23T09:50:04.8421677+09:00,1758588604,261.467,1.391,79.67066,0.825,0.262,-4.463,3.262,1.162,-5.775,210240.000,212426.000,-1.900,0.100,-0.790,-1.477
716,2025-09-23T09:50:05.1885657+09:00,1758588605,261.814,0.670,79.78112,0.487,-0.225,-4.688,3.150,1.388,-6.600,210535.000,212718.000,-2.000,0.171,-0.688,-1.594
717,2025-09-23T09:50:05.5352513+09:00,1758588605,262.160,0.695,79.890076,0.487,-0.713,-5.250,3.262,1.575,-6.787,210825.000,213006.000,-2.000,0.171,-0.688,-1.594
718,2025-09-23T09:50:05.8939261+09:00,1758588605,262.519,0.782,80.00204,0.000,-1.312,-5.250,3.525,2.363,-7.125,211118.000,213307.000,-1.900,0.171,-0.688,-1.594
719,2025-09-23T09:50:06.2555035+09:00,1758588606,262.881,1.415,80.11174,0.375,-1.575,-3.825,3.600,2.588,-7.275,211410.000,213597.000,-2.000,0.219,-0.715,-1.571
720,2025-09-23T09:50:06.6131364+09:00,1758588606,263.238,0.683,80.22409,0.225,-1.950,-3.750,3.150,3.075,-8.062,211708.000,213895.000,-2.000,0.219,-0.715,-1.571
721,2025-09-23T09:50:06.9685892+09:00,1758588606,263.594,1.414,80.3353,1.013,-1.988,-3.188,3.637,2.475,-8.438,212005.000,214189.000,-2.000,0.219,-0.715,-1.571
722,2025-09-23T09:50:07.2965127+09:00,1758588607,263.922,1.429,80.43973,0.525,-1.950,-3.113,3.113,2.513,-8.512,212280.000,214467.000,-2.000,0.280,-0.802,-1.470
723,2025-09-23T09:50:07.6443077+09:00,1758588607,264.269,0.645,80.55094,0.487,-1.988,-2.775,2.738,2.963,-8.887,212575.000,214762.000,-2.100,0.280,-0.802,-1.470
724,2025-09-23T09:50:07.9862146+09:00,1758588607,264.611,1.501,80.66026,0.600,-1.988,-2.775,3.788,2.888,-8.925,212863.000,215055.000,-2.100,0.280,-0.802,-1.470
725,2025-09-23T09:50:08.3444676+09:00,1758588608,264.970,1.427,80.77223,0.525,-1.950,-2.250,2.738,2.963,-8.737,213161.000,215350.000,-2.200,0.338,-0.780,-1.478
726,2025-09-23T09:50:08.6869471+09:00,1758588608,265.312,0.645,80.88156,0.600,-1.688,-1.988,2.475,3.113,-8.737,213450.000,215640.000,-2.200,0.338,-0.780,-1.478
727,2025-09-23T09:50:09.0147414+09:00,1758588609,265.640,0.695,80.98975,0.487,-1.875,-1.950,2.250,3.188,-8.550,213733.000,215932.000,-2.100,0.338,-0.780,-1.478
728,2025-09-23T09:50:09.3431451+09:00,1758588609,265.968,1.451,81.10097,0.825,-1.950,-1.688,2.512,3.113,-8.438,214027.000,216228.000,-1.900,0.394,-0.844,-1.395
729,2025-09-23T09:50:09.6892724+09:00,1758588609,266.314,0.894,81.22085,0.825,-1.950,-1.838,2.100,2.925,-7.950,214349.000,216543.000,-1.900,0.394,-0.844,-1.395
730,2025-09-23T09:50:09.9690504+09:00,1758588609,266.594,1.564,81.32113,0.525,-1.988,-1.575,2.438,2.925,-7.800,214617.000,216807.000,-1.900,0.394,-0.844,-1.395
731,2025-09-23T09:50:10.2819277+09:00,1758588610,266.907,1.502,81.43611,0.600,-1.875,-1.275,1.762,2.850,-7.650,214916.000,217116.000,-1.900,0.394,-0.844,-1.395
732,2025-09-23T09:50:10.5917584+09:00,1758588610,267.217,0.919,81.548454,0.600,-1.988,-1.312,1.500,2.738,-7.125,215214.000,217415.000,-1.800,0.445,-0.865,-1.331
733,2025-09-23T09:50:10.9363022+09:00,1758588610,267.561,0.769,81.67098,1.050,-1.238,-1.238,1.350,2.738,-6.675,215538.000,217741.000,-1.900,0.445,-0.865,-1.331
734,2025-09-23T09:50:11.2791068+09:00,1758588611,267.904,1.589,81.7886,1.088,-0.638,-1.050,0.600,2.588,-5.812,215854.000,218049.000,-1.700,0.445,-0.865,-1.331
735,2025-09-23T09:50:11.6395222+09:00,1758588611,268.265,1.564,81.91187,1.200,0.037,-1.088,2.062,2.700,-4.762,216176.000,218380.000,-1.800,0.497,-0.604,-1.554
736,2025-09-23T09:50:11.9828830+09:00,1758588611,268.608,0.782,82.02611,1.650,0.375,-1.575,2.175,2.925,-4.237,216479.000,218685.000,-1.900,0.497,-0.604,-1.554
737,2025-09-23T09:50:12.3314653+09:00,1758588612,268.957,0.819,82.13958,1.763,0.562,-1.463,2.512,3.338,-3.862,216781.000,218985.000,-1.900,0.497,-0.604,-1.554
738,2025-09-23T09:50:12.6734802+09:00,1758588612,269.299,0.683,82.25041,1.838,0.825,-1.425,1.950,3.338,-3.900,217077.000,219276.000,-1.800,0.569,-0.567,-1.574
739,2025-09-23T09:50:13.0151936+09:00,1758588613,269.640,0.682,82.361626,1.763,0.525,-1.575,2.587,3.375,-3.900,217368.000,219575.000,-1.800,0.569,-0.567,-1.574
740,2025-09-23T09:50:13.3739878+09:00,1758588613,269.999,1.576,82.47397,1.500,0.150,-1.763,2.438,3.488,-3.787,217666.000,219873.000,-1.800,0.569,-0.567,-1.574
741,2025-09-23T09:50:13.7199635+09:00,1758588613,270.345,0.633,82.58179,1.388,-0.638,-1.988,2.062,3.488,-3.450,217952.000,220159.000,-1.700,0.569,-0.567,-1.574
742,2025-09-23T09:50:14.0645573+09:00,1758588614,270.690,0.683,82.68772,0.862,-1.538,-1.613,1.950,3.525,-3.412,218235.000,220439.000,-1.700,0.613,-0.559,-1.558
743,2025-09-23T09:50:14.4193224+09:00,1758588614,271.044,0.683,82.800064,0.375,-1.613,-0.863,1.800,3.638,-3.225,218531.000,220739.000,-1.700,0.613,-0.559,-1.558
744,2025-09-23T09:50:14.7647903+09:00,1758588614,271.390,0.645,82.90902,0.188,-0.900,-2.063,1.800,3.975,-3.000,218820.000,221026.000,-1.700,0.613,-0.559,-1.558
745,2025-09-23T09:50:15.1204576+09:00,1758588615,271.746,1.601,83.02061,0.525,0.825,-1.875,1.913,3.975,-2.775,219115.000,221324.000,-1.700,0.655,-0.652,-1.453
746,2025-09-23T09:50:15.4687973+09:00,1758588615,272.094,0.670,83.12918,0.788,1.762,-1.988,2.775,3.938,-2.212,219405.000,221611.000,-1.700,0.655,-0.652,-1.453
747,2025-09-23T09:50:15.8146572+09:00,1758588615,272.440,0.632,83.236244,0.862,1.912,-1.650,1.950,4.050,-2.062,219691.000,221892.000,-1.800,0.655,-0.652,-1.453
748,2025-09-23T09:50:16.1570775+09:00,1758588616,272.782,0.671,83.3452,0.788,2.287,-2.363,2.475,4.162,-2.137,219978.000,222183.000,-1.800,0.700,-0.630,-1.472
749,2025-09-23T09:50:16.4989935+09:00,1758588616,273.124,0.831,83.45528,0.900,2.325,-2.363,3.262,4.275,-2.062,220272.000,222472.000,-1.800,0.700,-0.630,-1.472
750,2025-09-23T09:50:16.8568928+09:00,1758588616,273.482,1.502,83.57026,0.975,2.925,-2.550,2.475,4.162,-2.250,220579.000,222777.000,-1.800,0.700,-0.630,-1.472
751,2025-09-23T09:50:17.2167428+09:00,1758588617,273.842,0.807,83.68637,1.013,1.387,-2.250,2.738,3.975,-1.950,220889.000,223082.000,-1.800,0.744,-0.697,-1.404
752,2025-09-23T09:50:17.5627592+09:00,1758588617,274.188,1.750,83.80135,0.975,0.825,-2.250,2.550,3.750,-1.462,221184.000,223396.000,-1.700,0.744,-0.697,-1.404
753,2025-09-23T09:50:17.9051760+09:00,1758588617,274.530,1.490,83.91257,0.225,-0.038,-2.588,2.062,3.638,-1.087,221466.000,223704.000,-1.700,0.744,-0.697,-1.404
754,2025-09-23T09:50:18.2776768+09:00,1758588618,274.903,1.550,84.03584,0.112,-0.413,-2.325,1.950,4.162,-1.950,221790.000,224035.000,-1.800,0.792,-0.700,-1.404
755,2025-09-23T09:50:18.6256929+09:00,1758588618,275.251,1.712,84.153465,0.263,-0.562,-2.250,2.250,4.125,-2.512,222102.000,224347.000,-1.800,0.792,-0.700,-1.404
756,2025-09-23T09:50:18.9808730+09:00,1758588618,275.606,0.682,84.27486,0.263,-0.638,-2.400,2.363,4.350,-2.438,222421.000,224672.000,-1.800,0.792,-0.700,-1.404
757,2025-09-23T09:50:19.3084147+09:00,1758588619,275.934,1.502,84.38456,0.600,-0.375,-2.325,2.475,4.275,-1.912,222712.000,224963.000,-1.700,0.792,-0.700,-1.404
758,2025-09-23T09:50:19.6561636+09:00,1758588619,276.281,0.819,84.49766,0.600,0.188,-2.213,2.475,4.275,-1.650,223015.000,225261.000,-1.800,0.802,-0.645,-1.475
759,2025-09-23T09:50:20.0003975+09:00,1758588620,276.625,0.794,84.61,0.413,0.450,-2.250,2.175,4.463,-1.837,223314.000,225556.000,-1.900,0.802,-0.645,-1.475
760,2025-09-23T09:50:20.3763409+09:00,1758588620,277.001,1.515,84.73328,0.600,0.600,-2.738,2.663,4.763,-2.400,223638.000,225886.000,-1.900,0.802,-0.645,-1.475
761,2025-09-23T09:50:20.7191794+09:00,1758588620,277.344,0.720,84.847885,0.675,0.637,-2.700,2.887,4.725,-2.887,223942.000,226190.000,-1.900,0.848,-0.623,-1.510
762,2025-09-23T09:50:21.0628576+09:00,1758588621,277.688,0.832,84.96249,0.900,0.825,-2.550,3.150,4.500,-2.512,224247.000,226494.000,-1.900,0.848,-0.623,-1.510
763,2025-09-23T09:50:21.3697429+09:00,1758588621,277.995,0.881,85.06578,1.050,1.425,-2.588,2.775,4.275,-2.100,224524.000,226765.000,-1.700,0.848,-0.623,-1.510
764,2025-09-23T09:50:21.7149338+09:00,1758588621,278.340,0.820,85.181145,1.013,1.312,-3.188,2.738,3.975,-1.425,224828.000,227072.000,-1.600,0.893,-0.684,-1.456
765,2025-09-23T09:50:22.0580460+09:00,1758588622,278.683,1.477,85.29349,0.862,0.825,-2.963,2.887,3.675,-1.237,225126.000,227371.000,-1.500,0.893,-0.684,-1.456
766,2025-09-23T09:50:22.4196364+09:00,1758588622,279.045,0.844,85.41224,0.975,0.712,-2.963,3.225,3.188,-0.975,225440.000,227687.000,-1.400,0.893,-0.684,-1.456
767,2025-09-23T09:50:22.7614074+09:00,1758588622,279.387,1.527,85.52383,1.612,1.688,-3.150,3.262,2.850,-0.938,225739.000,227981.000,-1.400,0.943,-0.656,-1.491
768,2025-09-23T09:50:23.1086694+09:00,1758588623,279.734,1.688,85.63881,1.388,1.762,-3.338,3.262,2.550,-0.938,226040.000,228288.000,-1.400,0.943,-0.656,-1.491
769,2025-09-23T09:50:23.4684762+09:00,1758588623,280.094,0.720,85.75606,0.713,1.387,-3.375,3.337,2.400,-0.637,226354.000,228597.000,-1.400,0.943,-0.656,-1.491
770,2025-09-23T09:50:23.8409639+09:00,1758588623,280.466,0.707,85.87669,1.237,1.425,-3.863,3.675,2.400,-0.712,226673.000,228919.000,-1.400,0.989,-0.646,-1.514
771,2025-09-23T09:50:24.1820664+09:00,1758588624,280.807,1.539,85.98074,1.088,1.800,-3.638,3.637,2.475,-0.562,226950.000,229193.000,-1.500,0.989,-0.646,-1.514
772,2025-09-23T09:50:24.5443268+09:00,1758588624,281.169,0.770,86.08818,1.050,1.837,-4.275,3.900,2.325,-0.637,227230.000,229483.000,-1.500,0.989,-0.646,-1.514
773,2025-09-23T09:50:24.9002823+09:00,1758588624,281.525,1.340,86.19073,1.050,1.950,-4.200,4.200,2.325,-0.637,227503.000,229754.000,-1.600,0.989,-0.646,-1.514
774,2025-09-23T09:50:25.3125710+09:00,1758588625,281.938,0.620,86.3091,1.200,1.612,-4.613,4.350,2.287,-0.900,227816.000,230069.000,-1.600,1.047,-0.549,-1.625
775,2025-09-23T09:50:25.7126462+09:00,1758588625,282.338,1.303,86.42522,1.388,2.025,-4.650,4.275,2.925,-1.162,228125.000,230376.000,-1.600,1.047,-0.549,-1.625
776,2025-09-23T09:50:26.0573073+09:00,1758588626,282.682,1.366,86.528885,1.688,2.325,-5.213,4.725,3.375,-0.075,228400.000,230650.000,-1.600,1.098,-0.720,-1.457
777,2025-09-23T09:50:26.4190075+09:00,1758588626,283.044,0.732,86.64047,1.575,1.987,-4.575,4.950,3.188,-0.487,228692.000,230950.000,-1.600,1.098,-0.720,-1.457
778,2025-09-23T09:50:26.7642731+09:00,1758588626,283.389,0.794,86.74603,1.612,1.500,-4.425,4.238,3.338,-0.825,228972.000,231230.000,-1.600,1.098,-0.720,-1.457
779,2025-09-23T09:50:27.1536031+09:00,1758588627,283.779,1.626,86.86818,1.050,0.600,-3.825,4.200,3.450,-0.862,229299.000,231552.000,-1.600,1.146,-0.801,-1.394
780,2025-09-23T09:50:27.5250128+09:00,1758588627,284.150,1.650,86.98656,1.050,1.237,-3.375,4.238,3.638,-1.237,229611.000,231868.000,-1.600,1.146,-0.801,-1.394
781,2025-09-23T09:50:27.8511018+09:00,1758588627,284.476,1.402,87.09513,1.050,1.350,-3.338,4.163,3.938,-1.425,229894.000,232160.000,-1.600,1.146,-0.801,-1.394
782,2025-09-23T09:50:28.1828710+09:00,1758588628,284.808,1.527,87.204834,1.425,0.975,-2.738,4.050,4.125,-1.837,230183.000,232454.000,-1.600,1.146,-0.801,-1.394
783,2025-09-23T09:50:28.5148577+09:00,1758588628,285.140,0.707,87.31793,1.200,0.825,-2.400,3.675,4.425,-2.400,230484.000,232753.000,-1.600,1.199,-0.872,-1.335
784,2025-09-23T09:50:28.8685707+09:00,1758588628,285.494,0.757,87.441956,1.275,0.750,-2.363,4.163,4.425,-2.625,230819.000,233077.000,-1.600,1.199,-0.872,-1.335
785,2025-09-23T09:50:29.1843015+09:00,1758588629,285.809,0.720,87.55355,1.350,0.787,-2.400,3.788,4.350,-3.000,231110.000,233377.000,-1.600,1.199,-0.872,-1.335
786,2025-09-23T09:50:29.5302892+09:00,1758588629,286.155,0.745,87.67494,1.425,0.562,-2.175,4.275,4.425,-3.188,231430.000,233700.000,-1.600,1.242,-0.846,-1.359
787,2025-09-23T09:50:29.8722843+09:00,1758588629,286.497,1.564,87.79181,1.237,0.450,-2.175,4.425,4.425,-3.450,231741.000,234011.000,-1.500,1.242,-0.846,-1.359
788,2025-09-23T09:50:30.2332867+09:00,1758588630,286.858,0.720,87.910934,1.013,-0.113,-2.138,3.863,4.350,-3.375,232059.000,234325.000,-1.500,1.242,-0.846,-1.359
789,2025-09-23T09:50:30.5911823+09:00,1758588630,287.216,0.683,88.0312,0.862,-0.525,-2.175,2.850,4.463,-3.600,232373.000,234649.000,-1.500,1.302,-0.689,-1.516
790,2025-09-23T09:50:30.8870209+09:00,1758588630,287.512,0.695,88.13261,0.975,-0.938,-1.988,2.887,4.688,-4.200,232640.000,234918.000,-1.500,1.302,-0.689,-1.516
791,2025-09-23T09:50:31.2434194+09:00,1758588631,287.869,0.757,88.25551,1.013,-1.238,-2.063,3.675,4.875,-4.650,232967.000,235244.000,-1.500,1.302,-0.689,-1.516
792,2025-09-23T09:50:31.5886154+09:00,1758588631,288.214,0.745,88.37388,1.013,-1.388,-2.363,3.300,4.688,-4.800,233285.000,235555.000,-1.400,1.302,-0.689,-1.516
793,2025-09-23T09:50:31.8717965+09:00,1758588631,288.497,0.906,88.47529,0.675,-1.725,-2.138,3.900,4.763,-5.175,233550.000,235827.000,-1.400,1.346,-0.796,-1.389
794,2025-09-23T09:50:32.1651339+09:00,1758588632,288.790,1.763,88.57745,0.525,-1.988,-2.513,3.300,4.350,-5.325,233823.000,236097.000,-1.300,1.346,-0.796,-1.389
795,2025-09-23T09:50:32.4479355+09:00,1758588632,289.073,0.757,88.67886,0.638,-1.988,-2.775,3.600,3.825,-4.987,234091.000,236367.000,-1.100,1.346,-0.796,-1.389
796,2025-09-23T09:50:32.7939768+09:00,1758588632,289.419,0.894,88.80101,0.375,-1.950,-2.700,2.962,3.375,-5.025,234416.000,236688.000,-1.100,1.388,-0.764,-1.403
797,2025-09-23T09:50:33.1519406+09:00,1758588633,289.777,1.501,88.92731,-0.375,-1.988,-2.738,3.675,3.338,-5.587,234750.000,237025.000,-1.200,1.388,-0.764,-1.403
798,2025-09-23T09:50:33.4487170+09:00,1758588633,290.074,0.931,89.03022,-0.487,-1.988,-2.700,3.825,3.562,-5.925,235023.000,237298.000,-1.100,1.388,-0.764,-1.403
799,2025-09-23T09:50:33.7622503+09:00,1758588633,290.387,0.894,89.138794,-0.450,-1.988,-3.075,2.962,3.562,-6.037,235310.000,237587.000,-1.000,1.388,-0.764,-1.403
800,2025-09-23T09:50:34.1036447+09:00,1758588634,290.729,0.658,89.25642,-0.150,-1.988,-3.000,3.525,3.450,-6.188,235625.000,237897.000,-1.000,1.449,-0.638,-1.498
801,2025-09-23T09:50:34.4483619+09:00,1758588634,291.073,1.564,89.37517,-0.112,-1.988,-3.075,3.525,3.375,-6.337,235939.000,238213.000,-0.900,1.449,-0.638,-1.498
802,2025-09-23T09:50:34.7886934+09:00,1758588634,291.414,1.565,89.489395,-0.450,-1.988,-3.563,3.075,3.188,-6.225,236241.000,238516.000,-0.900,1.449,-0.638,-1.498
803,2025-09-23T09:50:35.1352527+09:00,1758588635,291.760,1.526,89.60249,-0.450,-1.988,-3.450,3.075,3.300,-6.300,236541.000,238816.000,-0.800,1.485,-0.543,-1.551
804,2025-09-23T09:50:35.5083843+09:00,1758588635,292.133,0.820,89.72049,-0.450,-1.988,-3.375,2.775,3.263,-6.150,236855.000,239128.000,-0.800,1.485,-0.543,-1.551
805,2025-09-23T09:50:35.8982491+09:00,1758588635,292.523,1.377,89.83811,-0.787,-1.988,-3.713,2.587,2.925,-5.775,237169.000,239439.000,-0.800,1.485,-0.543,-1.551
806,2025-09-23T09:50:36.2898697+09:00,1758588636,292.915,0.608,89.95649,-0.938,-1.988,-3.525,3.675,2.738,-5.850,237478.000,239756.000,-0.800,1.509,-0.381,-1.669
807,2025-09-23T09:50:36.6652379+09:00,1758588636,293.290,1.229,90.0677,-0.938,-1.988,-3.675,3.525,2.550,-5.775,237776.000,240049.000,-0.800,1.509,-0.381,-1.669
808,2025-09-23T09:50:37.0566172+09:00,1758588637,293.682,0.706,90.184944,-1.050,-1.988,-3.563,3.600,2.363,-5.325,238089.000,240359.000,-0.900,1.509,-0.381,-1.669
809,2025-09-23T09:50:37.4147479+09:00,1758588637,294.040,1.564,90.29654,-1.050,-1.988,-3.338,4.387,2.287,-5.325,238386.000,240652.000,-0.900,1.545,-0.481,-1.544
810,2025-09-23T09:50:37.7583125+09:00,1758588637,294.383,1.415,90.40737,-1.162,-1.988,-3.488,3.450,2.100,-5.400,238676.000,240951.000,-0.900,1.545,-0.481,-1.544
811,2025-09-23T09:50:38.1164974+09:00,1758588638,294.742,0.844,90.523865,-0.525,-1.988,-3.450,3.675,1.537,-4.800,238986.000,241259.000,-0.800,1.545,-0.481,-1.544
812,2025-09-23T09:50:38.4750470+09:00,1758588638,295.100,0.869,90.64262,0.788,-1.988,-3.113,3.863,1.350,-4.875,239303.000,241572.000,-0.800,1.574,-0.584,-1.417
813,2025-09-23T09:50:38.7918398+09:00,1758588638,295.417,0.732,90.75232,1.050,-1.950,-3.113,3.450,1.350,-5.325,239596.000,241861.000,-0.800,1.574,-0.584,-1.417
814,2025-09-23T09:50:39.0828884+09:00,1758588639,295.708,0.770,90.85637,1.575,-1.988,-2.963,2.363,1.312,-5.137,239868.000,242140.000,-0.700,1.574,-0.584,-1.417
815,2025-09-23T09:50:39.4307271+09:00,1758588639,296.056,0.893,90.97889,1.500,-1.613,-3.075,3.262,0.975,-4.425,240192.000,242467.000,-0.700,1.576,-0.558,-1.395
816,2025-09-23T09:50:39.7883310+09:00,1758588639,296.413,0.757,91.103676,1.763,-0.713,-2.925,2.887,0.975,-4.200,240523.000,242798.000,-0.800,1.576,-0.558,-1.395
817,2025-09-23T09:50:40.1343183+09:00,1758588640,296.759,0.769,91.22318,1.763,-0.263,-3.150,2.887,0.825,-4.050,240841.000,243114.000,-0.800,1.576,-0.558,-1.395
818,2025-09-23T09:50:40.4738116+09:00,1758588640,297.099,1.539,91.3408,1.688,0.562,-2.963,3.113,0.750,-3.787,241148.000,243430.000,-0.900,1.576,-0.558,-1.395
819,2025-09-23T09:50:40.8063686+09:00,1758588640,297.431,1.514,91.45239,1.388,1.012,-2.888,3.488,0.750,-3.487,241444.000,243726.000,-1.000,1.592,-0.374,-1.562
820,2025-09-23T09:50:41.1654365+09:00,1758588641,297.791,0.720,91.568504,1.650,2.137,-2.813,2.587,0.975,-3.637,241753.000,244035.000,-1.000,1.592,-0.374,-1.562
821,2025-09-23T09:50:41.5088156+09:00,1758588641,298.134,1.539,91.67821,1.763,1.688,-2.813,2.288,0.638,-3.450,242048.000,244321.000,-0.900,1.592,-0.374,-1.562
822,2025-09-23T09:50:41.8840061+09:00,1758588641,298.509,0.819,91.79734,1.237,0.337,-3.113,2.363,0.375,-3.450,242362.000,244639.000,-0.900,1.613,-0.267,-1.659
823,2025-09-23T09:50:42.2421339+09:00,1758588642,298.867,1.453,91.9093,0.900,-0.900,-2.925,2.475,0.037,-3.862,242660.000,244935.000,-0.900,1.613,-0.267,-1.659
824,2025-09-23T09:50:42.5745369+09:00,1758588642,299.200,1.353,92.009964,1.237,-1.013,-2.813,2.438,-0.262,-4.012,242926.000,245202.000,-0.800,1.613,-0.267,-1.659
825,2025-09-23T09:50:42.9164578+09:00,1758588642,299.542,0.745,92.11212,0.713,-1.013,-2.775,2.137,-0.450,-4.275,243199.000,245472.000,-0.900,1.613,-0.248,-1.656
826,2025-09-23T09:50:43.2711096+09:00,1758588643,299.896,0.608,92.2158,0.675,-0.788,-2.775,2.250,-0.787,-4.425,243472.000,245749.000,-1.000,1.613,-0.248,-1.656
827,2025-09-23T09:50:43.6951776+09:00,1758588643,300.320,0.720,92.33643,0.713,-1.013,-2.738,2.288,-0.787,-4.575,243790.000,246071.000,-1.000,1.613,-0.248,-1.656
828,2025-09-23T09:50:44.1010895+09:00,1758588644,300.726,1.154,92.45594,0.862,-1.088,-2.738,2.700,-1.050,-4.575,244106.000,246388.000,-1.000,1.607,-0.252,-1.645
829,2025-09-23T09:50:44.4933725+09:00,1758588644,301.118,0.645,92.57356,-0.862,-1.350,-2.588,2.062,-1.237,-4.987,244420.000,246699.000,-1.000,1.607,-0.252,-1.645
830,2025-09-23T09:50:44.8534562+09:00,1758588644,301.479,1.440,92.68553,-0.375,-1.238,-2.400,2.175,-1.012,-6.600,244716.000,246996.000,-1.000,1.607,-0.252,-1.645
831,2025-09-23T09:50:45.1970147+09:00,1758588645,301.822,1.328,92.79297,0.000,-0.975,-2.513,2.325,-1.425,-6.487,245003.000,247281.000,-1.000,1.603,-0.437,-1.462
832,2025-09-23T09:50:45.5418589+09:00,1758588645,302.167,0.820,92.907196,0.188,-1.312,-2.363,2.700,-1.575,-6.562,245307.000,247583.000,-0.900,1.603,-0.437,-1.462
833,2025-09-23T09:50:45.8816393+09:00,1758588645,302.507,0.744,93.024445,0.263,-0.750,-2.550,2.438,-1.612,-6.787,245619.000,247892.000,-0.900,1.603,-0.437,-1.462
834,2025-09-23T09:50:46.2265454+09:00,1758588646,302.852,1.577,93.14621,0.075,-0.638,-2.775,3.113,-2.025,-6.337,245943.000,248215.000,-0.800,1.596,-0.554,-1.346
835,2025-09-23T09:50:46.5193701+09:00,1758588646,303.144,0.906,93.25177,-0.150,-0.600,-2.700,2.587,-2.213,-5.438,246218.000,248499.000,-0.700,1.596,-0.554,-1.346
836,2025-09-23T09:50:46.8675221+09:00,1758588646,303.493,0.918,93.37429,0.225,-0.525,-2.813,2.700,-2.512,-5.362,246545.000,248822.000,-0.700,1.596,-0.554,-1.346
837,2025-09-23T09:50:47.2123569+09:00,1758588647,303.837,0.670,93.49191,0.788,-0.263,-2.738,3.450,-2.550,-5.962,246858.000,249132.000,-0.800,1.597,-0.369,-1.536
838,2025-09-23T09:50:47.5698103+09:00,1758588647,304.195,0.857,93.61255,1.275,1.987,-2.813,3.038,-3.112,-5.062,247181.000,249450.000,-0.700,1.597,-0.369,-1.536
839,2025-09-23T09:50:47.9262475+09:00,1758588647,304.551,1.589,93.73771,0.263,0.562,-2.588,3.488,-2.775,-5.512,247508.000,249786.000,-0.800,1.597,-0.369,-1.536
840,2025-09-23T09:50:48.2736890+09:00,1758588648,304.899,0.894,93.8576,1.688,1.500,-2.925,2.775,-2.775,-6.000,247827.000,250104.000,-0.800,1.597,-0.369,-1.536
841,2025-09-23T09:50:48.6315143+09:00,1758588648,305.257,1.526,93.97748,1.650,2.025,-3.000,3.637,-3.412,-4.800,248149.000,250418.000,-0.800,1.589,-0.353,-1.564
842,2025-09-23T09:50:48.9575362+09:00,1758588648,305.583,1.266,94.07926,1.388,2.025,-2.888,3.637,-4.088,-3.900,248417.000,250690.000,-0.700,1.589,-0.353,-1.564
843,2025-09-23T09:50:49.3371662+09:00,1758588649,305.962,1.290,94.197266,1.200,1.912,-2.925,4.087,-4.350,-3.825,248726.000,251007.000,-0.700,1.589,-0.353,-1.564
844,2025-09-23T09:50:49.7565074+09:00,1758588649,306.382,0.583,94.31413,1.088,1.688,-3.075,4.837,-4.725,-3.750,249034.000,251319.000,-0.700,1.593,-0.154,-1.770
845,2025-09-23T09:50:50.1618813+09:00,1758588650,306.787,1.267,94.42271,0.900,1.688,-2.588,3.637,-4.350,-3.825,249322.000,251607.000,-0.800,1.593,-0.154,-1.770
